aws-vg-5|198.32.118.45|19318|ookla|Secaucus, NJ - Interserver, inc
aws-og-8|216.218.212.74|36687 40700|ookla|Portland, OR - Stephouse Networks
aws-vg-7|4.15.212.65|15065|ookla|Potsdam, NY - Slic Network Solutions
aws-og-4|52.95.54.79|209|ookla|Seattle, WA - CenturyLink
aws-vg-7|150.222.76.60|7922|comcast|Twin Cities, MN
aws-vg-7|206.126.238.19|2711|ookla|Columbia, SC - Spirit Communications
aws-vg-5|52.93.62.133|600|ookla|Cedarville, OH - Cedarville University
aws-ca-3|206.223.116.195|16591|ookla|Gurley, AL - Sardis Telecom Gurley
aws-og-1|173.205.58.85|3257|ndt|ndt.iupui.mlab3.sea03.measurement-lab.org
aws-og-7|4.16.146.89|3356|ndt|ndt.iupui.mlab3.den02.measurement-lab.org
aws-ca-1|52.95.217.127|21623|ookla|San Diego, CA - Spacelink
aws-vg-8|54.239.105.155|16433|ookla|Lafayette, TN - North Central Telephone Coop
aws-oh-11|206.126.236.8|11404|ookla|Port Orchard, WA - Wave
aws-vg-5|206.126.238.33|394141|ookla|Detroit, MI - Rocket Fiber
aws-oh-4|206.41.108.45|23089|ookla|Boca Raton, FL - Hotwire Fision
aws-og-9|206.81.80.149|35913|ookla|Los Angeles, CA - DediPath
aws-og-5|52.95.54.215|209|ookla|Spokane, WA - CenturyLink
aws-og-6|206.81.80.108|19518|ookla|Seattle, WA - Rock Island Communications
aws-ca-3|206.223.116.199|11796|ookla|Eau Claire, WI - Airstream Communications
aws-oh-10|150.222.71.14|7922|comcast|Foxboro, MA
aws-oh-6|99.82.178.109|33363|ookla|Tampa, FL - Spectrum
aws-oh-3|206.126.236.236|2711|ookla|Charlotte, NC - Spirit Communications
aws-og-6|157.238.179.93|395354|ookla|Los Angeles, CA - Starry, Inc.
aws-oh-6|52.95.2.155|209|ookla|Clermont, FL - BT Services
aws-oh-6|52.95.2.7|14860|ookla|Laredo, TX - Smartcom Telephone, LLC
aws-oh-6|52.95.3.37|7922|comcast|Richmond, VA
aws-ca-5|52.95.219.159|10700|ookla|Leland, MS - TecInfo Communications, LLC
aws-oh-8|213.248.76.188|1299|ndt|ndt.iupui.mlab3.atl07.measurement-lab.org
aws-ca-5|206.51.46.23|14977|ookla|Gillette, WY - Campbell County School District
aws-ca-6|4.68.39.17|15221|ookla|Colorado Springs, CO - StratusIQ
aws-oh-6|52.93.239.72|1239|ookla|Akron, OH - Sprint
aws-og-1|52.95.53.232|1299|ndt|ndt.iupui.mlab1.dfw07.measurement-lab.org
aws-vg-8|50.208.232.29|7922|comcast|Woodstock, GA
aws-oh-4|52.95.3.39|25921|ookla|Lafayette, LA - LUS Fiber
aws-ca-2|54.240.243.97|29838|ookla|New York, NY - Atlantic Metro
aws-oh-5|52.93.243.59|20115|ookla|Fort Worth, TX - Spectrum
aws-og-2|52.93.65.60|22909|ookla|Waverly, TN - Fast Forward Broadband
aws-oh-8|52.93.239.70|7922|comcast|Little Rock, AR
aws-og-6|52.95.54.113|209|ookla|Eugene, OR - CenturyLink
aws-og-5|52.95.40.47|7922|comcast|Portland, OR
aws-oh-11|173.205.44.241|3257|ndt|ndt.iupui.mlab1.ord04.measurement-lab.org
aws-vg-1|206.126.237.26|19437|ookla|Ashburn, VA - Sneaker Server
aws-vg-3|206.126.236.7|393950|ookla|Washington, DC - Xiber LLC
aws-vg-5|209.51.161.114|16942|ookla|Floyd, VA - Citizens Telephone Cooperative
aws-oh-11|99.82.176.247|11351|ookla|Syracuse, NY - Spectrum
aws-oh-10|52.95.217.75|19108|ookla|Parkersburg, WV - Suddenlink Communications LLC
aws-ca-1|198.32.176.59|35913|ookla|Los Angeles, CA - DediPath
aws-oh-2|52.95.3.5|7018|ookla|Tucker, GA - AT&T
aws-oh-5|52.93.239.52|12097|ookla|Massillon, OH - MCTV
aws-vg-7|52.93.61.87|11232|ookla|Devils Lake, ND - Midco
aws-ca-6|52.93.141.162|33509|ookla|Estacada, OR - Reliance Connects
aws-vg-2|206.82.104.140|27257|ookla|Garden City, NY - Webair.com
aws-oh-11|206.223.119.244|4581|ookla|Columbia, MO - Socket Telecom, LLC
aws-oh-2|52.93.239.100|6461|ndt|ndt.iupui.mlab3.mia05.measurement-lab.org
aws-vg-1|150.222.205.82|20115|ookla|Kearney, NE - Spectrum
aws-vg-5|99.82.178.165|4922|ookla|Ashburn, VA - Shentel Service Company
aws-oh-7|52.93.239.14|7922|ookla|Richmond, VA - Comcast
aws-vg-7|74.43.94.14|5650|ookla|Wallingford, CT - Frontier
aws-oh-11|24.214.1.69|394109|ookla|Tampa, FL - CFH CABLE INC
aws-vg-2|198.32.160.110|22302|ookla|Albany, NY - INOC Data Centers
aws-vg-8|54.239.105.145|23089|ookla|Atlanta, GA - Hotwire Fision
aws-ca-3|206.223.117.85|32354|ookla|San Francisco, CA - Unwired
aws-ca-2|150.222.234.44|393436|ookla|Monte Vista, CO - Ciello, Inc.
aws-vg-6|206.126.237.117|19009|ookla|Cleveland, OH - Everstream
aws-vg-2|54.239.105.157|23367|ookla|Atlanta, GA - Genesis Adaptive Hosting, INC.
aws-oh-2|52.93.61.25|16904|ookla|Perham, MN - Arvig
aws-oh-5|52.95.217.59|7106|ookla|Wapakoneta, OH - CNI
aws-oh-9|52.95.2.177|7922|comcast|Pittsburgh, PA
aws-vg-6|206.126.238.1|54800|ookla|Laredo, TX - LISD
aws-og-7|52.95.54.45|393869|ookla|Glenwood Springs, CO - Colorado Mountain College
aws-ca-1|129.250.3.26|4922|ookla|Weston, WV - Shentel Service Company
aws-og-1|150.222.136.50|7018|ookla|Seattle, WA - AT&T
aws-oh-8|150.222.66.82|7922|comcast|Tallahassee, FL
aws-ca-3|72.21.221.153|32890|ookla|Lake Point, UT - Beehive Broadband
aws-og-1|24.27.236.56|7843|ookla|Centennial, CO - Spectrum
aws-ca-1|206.223.116.37|33548|ookla|Fresno, CA - unWired Broadband Inc.
aws-og-8|52.95.54.185|209|ookla|Albuquerque, NM - CenturyLink
aws-oh-9|206.55.196.5|49544|ookla|Ashburn, VA - i3D.net
aws-ca-4|206.223.116.196|63949|ookla|Fremont, CA - DevsWebDev
aws-ca-6|150.222.234.38|6461|ndt|ndt.iupui.mlab3.nuq06.measurement-lab.org
aws-ca-2|99.82.182.97|22773|ookla|San Diego, CA - Cox - San Diego
aws-og-4|198.32.195.72|15305|ookla|Boise, ID - Syringa Networks
aws-og-2|65.74.20.165|8047|ookla|Anchorage, AK - GCI - Anchorage
aws-og-4|52.95.55.196|3356|ndt|ndt.iupui.mlab3.sea04.measurement-lab.org
aws-og-7|198.32.195.120|13857|ookla|McMinnville, OR - OnlineNW
aws-oh-8|150.222.205.80|20115|ookla|St Cloud, MN - Spectrum
aws-oh-1|208.115.136.41|19310|ookla|Stanton, MI - Casair, Inc
aws-vg-3|52.93.243.71|7018|ookla|Bartlesville, OK - Wake Wireless
aws-oh-8|208.115.136.220|53828|ookla|Dallas, TX - Nitel
aws-og-5|52.95.55.194|12282|ookla|Richmond, VT - Green Mountain Access
aws-og-3|173.205.51.101|3257|ndt|ndt.iupui.mlab3.lax03.measurement-lab.org
aws-ca-5|50.242.148.81|7922|ookla|San Francisco, CA - Comcast
aws-ca-1|206.41.105.22|46562|ookla|Phoenix, AZ - Speedtest.net
aws-oh-11|206.223.118.201|32281|ookla|Wiggins, CO - CCT
aws-oh-7|52.93.239.116|17025|ookla|Baldwin City, KS - RG Fiber
aws-vg-4|204.111.0.117|4922|ookla|Rocky Mount, VA - Shentel Service Company
aws-oh-6|206.108.255.66|19184|ookla|Eau Claire, WI - UWEC
aws-og-3|150.222.234.24|22773|ookla|New Orleans, LA - Cox - New Orleans
aws-oh-1|150.222.76.68|7922|comcast|Area IV, IL
aws-oh-1|52.95.1.123|2711|ookla|Walterboro, SC - Palmetto Rural Telephone Cooperative
aws-oh-3|52.93.61.133|11232|ookla|Sioux Falls, SD - Midco
aws-ca-4|99.82.176.225|20115|ookla|Reno, NV - Spectrum
aws-og-8|52.95.54.11|209|ookla|Colorado Springs, CO - CenturyLink
aws-vg-7|184.105.80.202|23316|ookla|Los Angeles, CA - Bel Air Internet LLC
aws-oh-2|206.108.255.7|16904|ookla|Monticello, MN - Fibernet Monticello
aws-oh-5|38.104.101.1|174|ookla|Chicago, IL - fdcservers.net
aws-oh-11|52.93.239.112|7922|comcast|Augusta, GA
aws-oh-8|206.126.236.47|6536|ookla|Bridgeport, WV - Citynet
aws-og-4|52.95.40.95|7922|comcast|Portland, OR
aws-og-3|206.81.81.224|394449|ookla|Ammon, ID - Fybercom Fiber Speed
aws-oh-1|52.95.218.187|14103|ookla|Lansing, MI - ACD.net
aws-og-7|52.95.54.249|209|ookla|Tucson, AZ - CenturyLink
aws-oh-10|206.41.110.55|25787|ookla|Byesville, OH - Rowe Internet
aws-ca-4|206.223.116.81|20392|ookla|Warren, PA - WestPAnet, Inc.
aws-ca-1|206.223.117.192|5078|ookla|Tulsa, OK - OneNet
aws-og-9|184.104.193.25|6994|ookla|San Francisco, CA - Fastmetrics Inc.
aws-og-2|52.46.166.255|27017|ookla|Everett, WA - Frontier
aws-og-8|206.81.81.145|19092|ookla|Belgrade, MT - The Global Net
aws-oh-8|52.95.2.233|54329|ookla|Salt Lake City, UT - Sumo Fiber
aws-vg-8|150.222.66.74|7922|comcast|Tallahassee, FL
aws-og-2|52.95.216.109|32181|ookla|Los Angeles, CA - GigeNET
aws-ca-2|99.82.178.79|1239|ookla|Anaheim, CA - Sprint
aws-vg-3|52.93.243.79|20001|ookla|Los Angeles, CA - Spectrum
aws-oh-5|52.46.167.213|30174|ookla|Dodge City, KS - United Telephone Association, Inc.
aws-og-9|52.95.54.191|25842|ookla|Amherst, NY - Advance2000
aws-ca-6|206.223.117.52|46276|ookla|Auburn, CA - Smarterbroadband, Inc
aws-oh-10|52.93.239.74|209|ookla|Davenport, IA - CenturyLink
aws-oh-7|52.93.239.58|7843|ookla|Centennial, CO - Spectrum
aws-vg-6|206.108.255.54|15267|ookla|Moorhead, MN - 702 Communications
aws-og-9|52.93.132.227|33152|ookla|Taos, NM - Kit Carson Internet
aws-vg-6|206.126.236.214|57695|ookla|Ashburn, VA - ZeptoVM
aws-oh-7|52.93.62.57|22320|ookla|Yellow Springs, OH - MVECA
aws-oh-6|209.124.52.25|21527|ookla|Owosso, MI - Daystarr Communications
aws-og-7|65.153.72.121|209|ookla|Clermont, FL - BT Services
aws-og-9|52.95.54.83|209|ookla|Salt Lake City, UT - CenturyLink
aws-vg-5|150.222.66.52|20115|ookla|Morganton, NC - CoMPAS
aws-oh-2|52.93.239.110|20454|ookla|Phoenix, AZ - PhoenixNAP Global IT Services
aws-ca-5|206.223.116.18|23089|ookla|Naples, FL - Hotwire Fision
aws-og-9|206.81.80.199|11233|ookla|Hood River, OR - Gorge Networks
aws-ca-3|66.208.229.29|7922|comcast|San Jose, CA
aws-og-8|150.222.136.70|7018|ookla|San Antonio, TX - AT&T
aws-oh-9|208.115.136.196|22438|ookla|Troy, MI - Clear Rate Communications
aws-oh-1|208.115.136.1|36001|ookla|Random Lake, WI - Bertram Communications
aws-oh-10|208.115.136.22|11417|ookla|Dekalb, IL - Northern Illinois University
aws-og-6|206.51.46.18|63270|ookla|Denver, CO - Aerux Broadband
aws-og-5|198.32.195.27|13868|ookla|Corvallis, OR - PEAK Internet
aws-og-2|52.95.54.49|25865|ookla|Lavaca, AR - Pinnacle Communications
aws-vg-5|52.93.61.89|53347|ookla|Sioux Center, IA - Premier Communications
aws-vg-1|206.126.238.49|14713|ookla|Ashburn, VA - Hosted Backbone, LLC
aws-og-9|206.81.80.37|23033|ookla|Seattle, WA - Wowrack
aws-vg-4|52.93.61.73|40328|ookla|Houston, MN - AcenTek-Speedtest1
aws-og-1|184.104.193.46|53407|ookla|Murray, UT - UTOPIA Fiber
aws-oh-1|150.222.66.72|7922|comcast|Nashville, TN
aws-oh-5|54.239.105.161|46562|ookla|Marietta, GA - NationalNet
aws-vg-7|54.239.105.147|16700|ookla|Blakely, GA - City of Blakely
aws-oh-9|54.239.105.151|11758|ookla|Nashville, TN - iRis Networks
aws-ca-1|52.95.216.219|1239|ookla|Seattle, WA - Sprint
aws-oh-6|52.93.61.57|40328|ookla|Houston, MN - AcenTek-Speedtest1
aws-vg-7|64.125.12.29|30633|ookla|Manassas, VA - LeaseWeb
aws-og-3|206.81.81.53|32354|ookla|San Francisco, CA - Unwired
aws-vg-1|198.32.118.82|29838|ookla|New York, NY - Atlantic Metro
aws-oh-3|206.223.118.169|23473|ookla|Atlanta, GA - Pavlov Media
aws-og-9|38.104.127.169|174|ndt|ndt.iupui.mlab3.sea08.measurement-lab.org
aws-vg-8|150.222.66.100|20115|ookla|Kingsport, TN - Spectrum
aws-ca-5|52.46.166.3|23483|ookla|Redding, CA - Shasta County Office of Education
aws-oh-1|99.82.176.173|20001|ookla|Los Angeles, CA - Spectrum
aws-oh-3|62.115.188.168|1299|ndt|ndt.iupui.mlab1.dfw07.measurement-lab.org
aws-oh-1|129.250.201.105|396052|ookla|Stevenson, AL - North Alabama Electric Cooperative
aws-og-7|52.95.53.234|11492|ookla|Kansas City, MO - Sparklight
aws-vg-4|66.208.228.189|7922|ookla|Boston, MA - Comcast
aws-vg-7|206.126.115.172|32953|ookla|Hudson, NY - Mid-Hudson Data Corp
aws-og-9|52.95.54.15|209|ookla|Nogales, AZ - Bluespan
aws-og-4|150.222.136.58|7018|ookla|New Orleans, LA - AT&T
aws-vg-5|206.126.236.135|29748|ookla|Dulles, VA - QTS Data Centers
aws-oh-9|52.93.239.36|1239|ookla|Miami, FL - Sprint
aws-vg-5|54.239.105.175|63448|ookla|Rogersville, TN - Holston Connect
aws-oh-7|52.93.239.122|22773|ookla|Hampton, VA - Cox Communications
aws-ca-1|52.95.40.45|7922|comcast|Portland, OR
aws-vg-7|184.105.222.41|46886|ookla|Fremont, CA - Tekify Fiber & Wireless
aws-vg-8|150.222.66.50|20115|ookla|Sugar Hill, GA - Spectrum
aws-ca-6|173.205.58.53|3257|ndt|ndt.iupui.mlab3.sea03.measurement-lab.org
aws-vg-3|198.32.160.183|40244|ookla|Albany, NY - TurnKey Internet, Inc.
aws-oh-8|52.93.239.66|7018|ookla|Nashville, TN - AT&T
aws-oh-6|52.93.249.104|6453|ndt|ndt.iupui.mlab2.ord03.measurement-lab.org
aws-oh-3|72.52.92.54|33387|ookla|Kansas City, MO - Nocix
aws-og-1|198.32.195.44|36012|ookla|Central Point, OR - Hunter Communications
aws-og-6|209.124.181.244|10430|ookla|Silverdale, WA - Central Kitsap School District
aws-ca-3|198.32.176.164|20448|ookla|Chattanooga, TN - Peace Communications
aws-ca-5|52.95.219.9|32181|ookla|Los Angeles, CA - GigeNET
aws-oh-9|52.95.2.239|11138|ookla|Bismarck, ND - BEK Communications
aws-og-1|206.81.80.47|7782|ookla|Valdez, AK - Copper Valley Internet
aws-og-6|64.86.123.206|6453|ndt|ndt.iupui.mlab3.sea02.measurement-lab.org
aws-og-2|52.93.94.216|22773|ookla|Sahuarita, AZ - Bluespan
aws-vg-7|54.239.105.167|19331|ookla|Gainesboro, TN - Twin Lakes Telephone Cooperative
aws-oh-8|52.95.219.59|11492|ookla|Fargo, ND - Sparklight
aws-og-2|206.81.81.132|6510|ookla|Provo, UT - Brigham Young University
aws-oh-8|208.115.137.53|47095|ookla|Murray, KY - Murray Electric
aws-vg-1|173.205.39.85|14371|ookla|Duluth, MN - Paul Bunyan Communications
aws-vg-3|206.126.237.58|62887|ookla|Ashburn, VA - Whitesky Communications LLC
aws-og-9|206.81.80.87|10594|ookla|Spokane, WA - Cutting Edge Communications, Inc
aws-vg-1|206.126.236.57|11796|ookla|Eau Claire, WI - Airstream Communications
aws-oh-9|52.93.239.78|1239|ookla|Washington, DC - Sprint
aws-og-3|150.222.136.52|7018|ookla|Cicero, IL - AT&T
aws-og-5|52.95.54.225|14574|ookla|Montgomery, IN - RTC Communications
aws-vg-1|206.126.238.7|33616|ookla|Tipton, MO - Co-Mo Connect
aws-og-8|206.81.81.156|26935|ookla|Yakima, WA - Noel Communications
aws-oh-7|52.93.61.69|26860|ookla|Brookings, SD - Swiftel Communications
aws-oh-2|206.223.118.142|5009|ookla|Gonzales, LA - Eatel
aws-og-2|198.32.195.104|20394|ookla|Tacoma, WA - Rainier Connect
aws-oh-9|206.126.237.157|27630|ookla|Los Angeles, CA - Xfernet
aws-ca-4|206.81.80.209|21947|ookla|Missoula, MT - Blackfoot
aws-oh-1|52.93.239.46|6181|ookla|Cincinnati, OH - Cincinnati Bell Telephone
aws-oh-11|206.108.255.53|36374|ookla|Brandon, MN - Stellar Association, LLC
aws-vg-8|4.79.22.73|3356|ndt|ndt.iupui.mlab1.atl08.measurement-lab.org
aws-oh-6|206.108.255.49|13576|ookla|Sioux Falls, SD - SDN Communications
aws-og-8|99.82.179.7|54936|ookla|Peoria, AZ - Zona Wyyerd
aws-vg-6|201.174.151.42|32098|ookla|Dallas, TX - Transtelco
aws-og-4|52.95.54.89|18978|ookla|Los Angeles, CA - Enzu Inc.
aws-vg-4|206.126.237.79|62798|ookla|Opelika, AL - Point Broadband
aws-oh-5|52.95.3.11|22561|ookla|Winter Park, FL - CenturyLink
aws-vg-5|185.134.180.145|33083|ookla|Somerville, MA - netBlazr
aws-oh-8|52.93.239.82|36327|ookla|Schaumburg, IL - Vinakom Communications
aws-og-7|206.81.81.149|25905|ookla|Klamath Falls, OR - FireServe, LLC
aws-og-3|62.115.171.48|1299|ndt|ndt.iupui.mlab3.iad06.measurement-lab.org
aws-og-4|198.32.195.57|32365|ookla|Sandy, OR - SandyNet
aws-vg-4|206.126.237.80|394098|ookla|Grand Rapids, MI - OffsiteDataSync
aws-oh-4|52.46.166.225|8047|ookla|Anchorage, AK - GCI - Anchorage
aws-vg-8|206.82.104.92|14773|ookla|Lancaster, PA - Lancaster-Lebanon IU13
aws-ca-5|129.250.4.119|4922|ookla|Rocky Mount, VA - Shentel Service Company
aws-oh-10|52.95.1.151|7018|ookla|St. Louis, MO - AT&T
aws-vg-4|54.239.105.163|31863|ookla|Lenoir, NC - ITMNETWORKS
aws-og-3|52.95.54.253|209|ookla|Bismarck, ND - CenturyLink
aws-ca-6|52.93.141.132|6295|ookla|Bellingham, WA - Green House Data
aws-oh-2|150.222.71.12|7922|comcast|Foxboro, MA
aws-oh-11|184.105.223.166|394740|ookla|Mount Gilead, OH - Consolidated Cooperative
aws-vg-3|54.239.105.165|46562|ookla|Marietta, GA - NationalNet
aws-vg-4|52.46.166.81|19108|ookla|Greenville, NC - Suddenlink Communications LLC
aws-ca-3|198.32.176.3|1280|ndt|ndt.iupui.mlab1.nuq02.measurement-lab.org
aws-oh-5|206.126.238.57|10423|ookla|East Lansing, MI - Spartan Net
aws-og-9|52.95.53.254|4181|ookla|Madras, OR - Sureline Broadband
aws-og-7|99.82.179.39|26557|ookla|Northfield, MN - Carleton College
aws-vg-6|40.136.112.150|7029|ookla|Ashburn, VA - Windstream
aws-og-1|40.136.112.168|7029|ookla|Los Angeles, CA - Windstream
aws-oh-5|52.93.239.54|26292|ookla|Shrewsbury, MA - SELCO
aws-oh-9|52.93.239.6|7922|comcast|Philadelphia, PA
aws-oh-7|150.222.76.108|7922|comcast|Twin Cities, MN
aws-og-3|52.95.219.157|10700|ookla|Leland, MS - TecInfo Communications, LLC
aws-ca-3|50.208.232.37|7922|comcast|San Jose, CA
aws-oh-7|208.115.137.20|17253|ookla|Jackson, MS - TEC
aws-oh-6|52.95.2.35|198605|ookla|New York, NY - CCleaner
aws-oh-7|162.252.69.212|53785|ookla|Greensboro, NC - University of North Carolina, Greensboro
aws-oh-10|52.93.62.105|600|ookla|Cedarville, OH - Cedarville University
aws-vg-3|4.28.125.109|3356|ookla|Midland, TX - WesTex Connect
aws-oh-8|208.115.136.176|23473|ookla|Champaign, IL - Pavlov Media
aws-ca-4|52.93.141.136|11404|ookla|San Francisco, CA - Wave
aws-og-4|52.95.218.107|20115|ookla|Medford, OR - Spectrum
aws-ca-5|38.88.224.185|174|ndt|ndt.iupui.mlab3.nuq03.measurement-lab.org
aws-og-7|150.222.136.66|7018|ookla|San Francisco, CA - AT&T
aws-og-1|52.95.54.147|209|ookla|Orlando, FL - CenturyLink
aws-vg-8|198.32.243.89|23089|ookla|Boca Raton, FL - Hotwire Fision
aws-vg-2|206.126.237.158|19919|ookla|Richmond, VA - VA SkyWire, LLC
aws-ca-4|150.222.234.40|6461|ndt|ndt.iupui.mlab3.lga06.measurement-lab.org
aws-vg-2|206.126.238.16|7850|ookla|Albuquerque, NM - CityLink Telecommunications NM
aws-ca-3|74.40.26.249|5650|ookla|Palo Alto, CA - Frontier
aws-oh-3|206.223.118.175|40581|ookla|Fayetteville, AR - #RazorbackWiFi
aws-oh-4|52.93.249.116|20115|ookla|Elk Rapids, MI - Cherry Capital Communications
aws-oh-5|52.95.2.237|209|ookla|Spokane, WA - CenturyLink
aws-vg-1|66.76.219.42|19108|ookla|Rocky Mount, NC - Suddenlink Communications LLC
aws-ca-3|206.41.105.59|22772|ookla|Tucson, AZ - Login Inc.
aws-vg-2|206.41.108.80|29866|ookla|Miami, FL - Opticaltel
aws-og-5|150.222.136.72|7018|ookla|Bartlesville, OK - Wake Wireless
aws-og-4|52.95.218.143|1239|ookla|Tacoma, WA - Sprint
aws-oh-2|206.126.236.64|4181|ookla|Madras, OR - Sureline Broadband
aws-og-6|150.222.234.14|54706|ookla|San Diego, CA - ZTelco
aws-og-8|150.222.234.6|22773|ookla|Oklahoma City, OK - Cox - Oklahoma City
aws-ca-2|128.242.179.49|33294|ookla|Arkadelphia, AR - South Central Connect
aws-oh-1|52.93.239.8|7018|ookla|Pacific, MO - Bays ET Highspeed Internet Service
aws-vg-2|50.208.232.13|7922|comcast|Woodstock, GA
aws-oh-6|173.205.58.73|3257|ndt|ndt.iupui.mlab3.lax03.measurement-lab.org
aws-oh-4|52.93.239.108|62759|ookla|Reedsburg, WI - RUC LightSpeed
aws-oh-9|38.142.66.17|174|ookla|Chicago, IL - HiPOINT Technology Services
aws-og-1|207.231.248.132|23483|ookla|Redding, CA - Shasta County Office of Education
aws-og-5|150.222.136.68|7018|ookla|Houston, TX - AT&T
aws-ca-6|65.113.42.249|209|ookla|Clermont, FL - BT Services
aws-ca-3|52.95.40.77|7922|comcast|Portland, OR
aws-ca-3|38.88.224.217|174|ookla|San Jose, CA - Janus Networks
aws-ca-2|206.223.116.4|21854|ookla|Graham, TX - Digital Passage
aws-ca-6|198.32.176.20|32864|ookla|Fremont, CA - Converse in Code Networks
aws-oh-11|75.149.230.189|7922|comcast|Twin Cities, MN
aws-vg-6|206.126.115.68|33604|ookla|Burlington, VT - Burlington Telecom
aws-vg-6|206.41.108.73|20473|ookla|Miami, FL - Tigo Business - Bolivia
aws-ca-4|213.248.87.117|1299|ndt|ndt.iupui.mlab3.den05.measurement-lab.org
aws-oh-7|52.93.239.106|20473|ookla|Troy, NY - Foxtail Technology
aws-oh-1|52.95.2.205|7922|comcast|Pittsburgh, PA
aws-og-9|52.95.55.214|3356|ndt|ndt.iupui.mlab1.lga05.measurement-lab.org
aws-vg-3|4.14.156.165|26914|ookla|Rochester, NY - Synoptek
aws-vg-4|99.82.178.3|21559|ookla|San Juan, PR - FiberX
aws-og-9|52.95.54.151|209|ookla|Sioux Falls, SD - CenturyLink
aws-oh-1|52.93.239.96|22773|ookla|Alpharetta, GA - Cox - Atlanta
aws-og-2|206.81.81.116|10242|ookla|Minneapolis, MN - US Internet
aws-og-4|173.205.51.97|3257|ndt|ndt.iupui.mlab1.ord04.measurement-lab.org
aws-vg-2|206.41.108.109|62622|ookla|Fort Lauderdale, FL - Broadwave
aws-og-3|150.222.136.64|7018|ookla|Richardson, TX - AT&T
aws-oh-3|206.108.255.129|64227|ookla|Brainerd, MN - CTC
aws-ca-1|206.81.81.131|64227|ookla|Brainerd, MN - CTC
aws-oh-3|99.82.176.167|11492|ookla|Anniston, AL - Sparklight
aws-vg-4|206.82.104.241|14464|ookla|North Kingstown, RI - OSHEAN, Inc
aws-oh-5|208.115.136.114|11550|ookla|Bloomington, IN - Smithville Communications
aws-oh-10|50.248.118.201|7922|ookla|Houston, TX - Comcast
aws-ca-5|12.94.42.185|7018|ookla|San Francisco, CA - AT&T
aws-oh-9|52.93.239.60|398019|ookla|Chandler, AZ - Detroit Network
aws-og-7|52.95.54.219|209|ookla|Rocky Mount, NC - CenturyLink
aws-oh-11|52.93.239.124|22180|ookla|Norfolk, NE - Connecting Point
aws-oh-5|173.167.58.185|7922|comcast|Area IV, IL
aws-vg-1|52.95.216.231|394868|ookla|Wilkes-Barre, PA - NEPA Fiber
aws-oh-4|206.223.119.134|32709|ookla|Terre Haute, IN - Joink, LLC
aws-ca-5|52.95.217.71|19108|ookla|Lake Charles, LA - Suddenlink Communications LLC
