gcp-uscentral1a-speedtest|203.187.255.90|6432|ookla|Bangalore - YOU Broadband India Pvt Ltd.
gcp-uscentral1a-speedtest|201.95.254.127|16438|ookla|São Paulo - Vivo SPPD
gcp-uscentral1a-speedtest|160.86.253.23|24774|ookla|Kyoto - Local24 Inc.,
gcp-uscentral1a-speedtest|175.100.95.90|1788|ookla|Phnom Penh - MetfonePNP for App and Web
gcp-uscentral1a-speedtest|202.75.250.35|6894|ookla|Macau - SPEEDTEST-MO
gcp-uscentral1a-speedtest|118.143.110.58|16176|ookla|Shatin - HGC Global Communications Limited
gcp-uscentral1a-speedtest|202.144.210.9|30059|ookla|Taipei - Taiwan Star Telecom Co., Ltd.
gcp-uscentral1a-speedtest|118.98.104.234|1372|ookla|Semarang - PT. Telekomunikasi Indonesia
gcp-uscentral1a-speedtest|203.29.125.155|31964|ookla|Sydney - Spintel
gcp-uscentral1a-speedtest|87.225.45.35|4275|ookla|Khabarovsk - Rostelecom
gcp-uscentral1a-speedtest|45.63.2.66|19352|ookla|Matawan, NJ - Vultr
gcp-uscentral1a-speedtest|201.96.126.225|3341|ookla|Chihuahua - INFINITUM
gcp-uscentral1a-speedtest|196.202.252.34|11674|ookla|Luanda - TVCABO Angola
gcp-uscentral1a-speedtest|117.131.215.238|17184|ookla|Tianjin - China Mobile TianJin-5G
gcp-uscentral1a-speedtest|160.86.253.23|24774|ookla|Kyoto - Local24 Inc.,
gcp-uscentral1a-speedtest|2.113.55.165|15340|ookla|Udine - Telecom Italia S.p.A.
gcp-uscentral1a-speedtest|113.164.24.102|6085|ookla|Hanoi - VNPT-NET
gcp-uscentral1a-speedtest|85.159.239.121|3386|ookla|Amsterdam - NFOrce Entertainment B.V.
gcp-uscentral1a-speedtest|201.117.252.21|3346|ookla|Leon - INFINITUM
gcp-uscentral1a-speedtest|160.86.153.142|17838|ookla|Sakai - tdlabs
gcp-uscentral1a-speedtest|66.45.242.18|982|ookla|Secaucus, NJ - Interserver, inc
gcp-uscentral1a-speedtest|93.20.126.204|12746|ookla|Paris - SFR SAS
gcp-uscentral1a-speedtest|187.19.199.35|31987|ookla|Santa Quiteria - SQNET
gcp-uscentral1a-speedtest|45.152.180.150|10390|ookla|New York, NY - Speedtest.net
gcp-uscentral1a-speedtest|191.241.32.134|6082|ookla|Caucaia - Tecnet Provedor de Acessos
gcp-uscentral1a-speedtest|164.163.24.13|14245|ookla|Fortaleza - TURBONET
gcp-uscentral1a-speedtest|189.36.192.189|30278|ookla|Fortaleza - WayNet
gcp-uscentral1a-speedtest|138.122.80.47|14843|ookla|Fortaleza - Mob Telecom
gcp-uscentral1a-speedtest|170.84.92.42|25608|ookla|São Miguel do Tapuio - Rede Compunet
gcp-uscentral1a-speedtest|168.194.12.134|9914|ookla|Paulista - FlaSHNET TELECOMUNICACOES
gcp-useast1b-speedtest|177.38.239.18|29233|ookla|Jacarezinho - Nova Fibra Telecom
gcp-useast1b-speedtest|1.55.119.15|2515|ookla|Ho Chi Minh City - FPT Telecom
gcp-useast1b-speedtest|80.187.136.31|31448|ookla|Frankfurt Am Main - Deutsche Telekom Technik GmbH
gcp-useast1b-speedtest|109.241.239.66|18199|ookla|Warszawa - Vectra S.A
gcp-useast1b-speedtest|190.80.0.36|6086|ookla|Georgetown - GTT+
gcp-useast1b-speedtest|71.93.249.42|2410|ookla|Slidell, LA - Spectrum
gcp-useast1b-speedtest|112.198.111.39|3947|ookla|Imus - Globe Telecom
gcp-useast1b-speedtest|89.216.2.122|1301|ookla|Belgrade - Serbia BroadBand
gcp-useast1b-speedtest|37.50.200.7|30906|ookla|Dusseldorf - Deutsche Telekom Technik GmbH
gcp-useast1b-speedtest|69.241.14.2|1778|ookla|Detroit, MI - Comcast
gcp-useast1b-speedtest|86.127.118.246|11501|ookla|Oradea - RCS & RDS
gcp-useast1b-speedtest|81.196.122.10|11500|ookla|Timisoara - RCS & RDS
gcp-useast1b-speedtest|196.28.56.14|22504|ookla|Bayamon - Claro Puerto Rico
gcp-useast1b-speedtest|86.123.175.221|22858|ookla|Brasov - Ciubi.net
gcp-useast1b-speedtest|187.157.253.185|3359|ookla|Jalapa - INFINITUM
gcp-useast1b-speedtest|198.142.236.4|1267|ookla|Sydney - 'Yes' Optus
gcp-useast1b-speedtest|160.86.253.23|24774|ookla|Kyoto - Local24 Inc.,
gcp-useast1b-speedtest|80.12.60.250|29545|ookla|Marseille - ORANGE FRANCE
gcp-useast1b-speedtest|198.142.236.132|30932|ookla|Melbourne - Optus
gcp-useast1b-speedtest|160.86.153.142|17838|ookla|Sakai - tdlabs
gcp-useast1b-speedtest|62.103.146.68|4201|ookla|Athens - OTE S.A.
gcp-useast1b-speedtest|69.241.94.10|8088|ookla|Independence, MO - Comcast
gcp-useast1b-speedtest|187.19.199.35|31987|ookla|Santa Quiteria - SQNET
gcp-useast1b-speedtest|139.5.241.22|5727|ookla|New Delhi - Excitel
gcp-useast1b-speedtest|187.122.251.66|21853|ookla|Belem - Claro net vírtua
gcp-useast1b-speedtest|62.39.228.2|31993|ookla|Trappes - SFR
gcp-useast1b-speedtest|79.170.52.30|6419|ookla|Dammam - Zain KSA
gcp-useast1b-speedtest|168.232.45.21|25948|ookla|Natal - Meganet
gcp-useast1b-speedtest|103.72.8.14|25443|ookla|New Delhi - DDC Broadband P Ltd
gcp-asianortheast1b-speedtest|195.191.201.98|3115|ookla|Lisichansk - LuReNet
gcp-asianortheast1b-speedtest|198.166.40.25|3050|ookla|Edmonton, AB - Telus
gcp-asianortheast1b-speedtest|89.143.198.181|3560|ookla|Ljubljana - Telekom Slovenije, d.d.
gcp-asianortheast1b-speedtest|207.219.22.171|3575|ookla|Toronto, ON - TELUS
gcp-asianortheast1b-speedtest|200.87.100.18|4316|ookla|La Paz - ENTEL S.A.
gcp-asianortheast1b-speedtest|202.151.87.131|3803|ookla|Tumon - GTA
gcp-asianortheast1b-speedtest|62.87.67.36|14449|ookla|Castelldefels - Vodafone ES
gcp-asianortheast1b-speedtest|184.182.243.145|16620|ookla|Orange County, CA - Cox - Orange County
gcp-asianortheast1b-speedtest|208.104.203.26|12784|ookla|Rock HIll, SC - Comporium
gcp-asianortheast1b-speedtest|116.250.254.54|2582|ookla|Sydney - Australian Private Networks
gcp-asianortheast1b-speedtest|118.98.83.42|7589|ookla|Mataram - PT. Telekomunikasi Indonesia
gcp-asianortheast1b-speedtest|118.98.104.234|1372|ookla|Semarang - PT. Telekomunikasi Indonesia
gcp-asianortheast1b-speedtest|122.169.240.154|18977|ookla|Hyderabad - Airtel Broadband
gcp-asianortheast1b-speedtest|122.160.129.138|19082|ookla|Delhi - Airtel Broadband
gcp-asianortheast1b-speedtest|191.243.146.90|29906|ookla|Barra Do Pirai - Speedy Net
gcp-asianortheast1b-speedtest|61.191.111.11|17145|ookla|Hefei - China Telecom AnHui 5G
gcp-asianortheast1b-speedtest|122.229.136.10|7509|ookla|Hangzhou - China Telecom ZheJiang Branch
gcp-asianortheast1b-speedtest|202.166.127.78|13623|ookla|Singapore - Singtel
gcp-asianortheast1b-speedtest|182.150.190.66|29071|ookla|成都 - 四川电信
gcp-asianortheast1b-speedtest|218.70.19.98|19076|ookla|Chongqing - China Telecom
